date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,full_gross_exposure,cap_binding,n_long,n_short
2013-07-25,0.0019837526199985517,9.999999999999998e-05,0.00029999999999999987,1.921179172165296e-05,0.0015645408282768988,1.9999999999999993,0.9999999999999997,True,True,20,20
2013-07-26,-0.0008415366424445985,9.999999999999995e-05,0.0002999999999999998,2.4831704902931737e-05,-0.00126636834734753,1.999999999999999,0.9999999999999994,True,True,21,21
2013-07-29,0.0012628346734779449,0.0001,0.0003,2.6587301587301595e-05,0.0008362473718906433,2.0,1.0,True,True,20,20
2013-07-30,-0.000462865950815666,0.0001,0.0003,2.7722133296000007e-05,-0.000890588084111666,2.0,1.0,True,True,19,19
2013-07-31,0.0004180491938722032,0.00010000000000000003,0.00030000000000000003,4.2248427348665596e-05,-2.4199233476462457e-05,2.0000000000000004,1.0000000000000002,True,True,20,20
2013-08-01,0.0003148375673393337,0.0001,0.0003,3.6412411330649523e-05,-0.00012157484399131577,2.0,1.0,True,True,20,20
2013-08-02,0.0017087251468376591,9.999999999999998e-05,0.0002999999999999999,3.910481909010202e-05,0.0012696203277475571,1.9999999999999996,0.9999999999999998,True,True,21,21
2013-08-05,0.0027724087961735304,0.0001,0.0003,2.00302343159486e-05,0.002352378561857582,2.0,1.0,True,True,21,21
2013-08-06,-0.00036785676256874443,9.999999999999996e-05,0.00029999999999999987,5.0237538648777566e-05,-0.0008180943012175217,1.9999999999999991,0.9999999999999996,True,True,21,21
2013-08-07,0.0034951269124639216,0.0001,0.0003,5.2792818029014676e-05,0.003042334094434907,2.0,1.0,True,True,21,21
2013-08-08,-3.909698542112081e-05,9.999999999999999e-05,0.0002999999999999999,4.626770783508912e-05,-0.0004853646932562098,1.9999999999999998,0.9999999999999999,True,True,22,22
2013-08-09,-0.0009148426072549565,0.0001,0.0003,2.7447472982350433e-05,-0.001342290080237307,2.0,1.0,True,True,22,22
2013-08-12,0.0012492433822243524,9.999999999999999e-05,0.0002999999999999999,2.8901313883507937e-05,0.0008203420683408444,1.9999999999999998,0.9999999999999999,True,True,22,22
2013-08-13,-0.00029479874123028026,9.999999999999999e-05,0.0002999999999999999,3.0095642472671627e-05,-0.0007248943837029518,1.9999999999999998,0.9999999999999999,True,True,22,22
2013-08-14,-0.0029150903585888764,9.999999999999998e-05,0.0002999999999999999,2.9667410467064298e-05,-0.0033447577690559403,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-08-15,8.098264242085626e-05,9.999999999999999e-05,0.0002999999999999999,4.084152559076283e-05,-0.00035985888316990647,1.9999999999999998,0.9999999999999999,True,True,22,22
2013-08-16,-0.00017247051056929082,9.999999999999996e-05,0.00029999999999999987,2.6287104552820626e-05,-0.0005987576151221113,1.9999999999999991,0.9999999999999996,True,True,22,22
2013-08-19,0.0005583518426004877,9.999999999999998e-05,0.0002999999999999999,4.346984917214487e-05,0.00011488199342834287,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-08-20,3.488623754805569e-05,9.999999999999998e-05,0.0002999999999999999,2.1520880908582848e-05,-0.0003866346433605271,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-08-21,0.00045822657147615324,9.999999999999998e-05,0.0002999999999999999,4.2163546616434485e-05,1.6063024859718842e-05,1.9999999999999996,0.9999999999999998,True,True,22,22
2013-08-22,0.005469621588615988,9.999999999999998e-05,0.0002999999999999999,1.2616223075447936e-05,0.0050570053655405395,1.9999999999999996,0.9999999999999998,True,True,21,21
2013-08-23,0.003225527385098805,9.999999999999998e-05,0.0002999999999999999,3.5734737965434936e-05,0.0027897926471333705,1.9999999999999996,0.9999999999999998,True,True,22,22
