date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,cap_binding,n_long,n_short
2012-06-15,-0.0013627569646908425,8.10069698461268e-05,0.00024302090953838042,6.429124590962445e-06,-0.0016932139686663121,1.6201393969225362,0.8100696984612681,True,20,20
2012-06-18,-0.00027911153604753933,6.122842161831181e-05,0.00018368526485493543,4.859398541135857e-06,-0.0005288846210619223,1.2245684323662362,0.6122842161831181,True,20,20
2012-06-19,-0.00032665072988737997,3.0229328920593604e-05,9.06879867617808e-05,2.3991530889359993e-06,-0.00044996719865869037,0.604586578411872,0.302293289205936,True,20,20
2012-06-20,0.0007527341913523342,7.162985930158819e-05,0.00021488957790476455,5.684909468380014e-06,0.0004605298446776014,1.432597186031764,0.716298593015882,True,20,20
2012-06-21,0.0013489716383838393,5.328188141600341e-05,0.0001598456442480102,4.228720747301859e-06,0.0011316153919725238,1.0656376283200681,0.5328188141600341,True,20,20
2012-06-22,-0.0022284218012295263,6.92191874814432e-05,0.0002076575624443296,5.493586308051047e-06,-0.00251079213746335,1.384383749628864,0.692191874814432,True,20,20
2012-06-25,0.00047921063345446996,7.04618585165114e-05,0.00021138557554953414,5.592210993373919e-06,0.0001917709883950505,1.4092371703302278,0.7046185851651139,True,20,20
2012-06-26,0.0010161237577614212,6.469598797602882e-05,0.00019408796392808643,5.134602220319746e-06,0.0007522052036369861,1.2939197595205763,0.6469598797602881,True,20,20
2012-06-27,-0.0007808507386930811,8.261405857321498e-05,0.0002478421757196449,1.559949446424429e-05,-0.0011269064674501853,1.6522811714642995,0.8261405857321498,True,20,20
2012-06-28,0.007229151680839109,6.971448915163061e-05,0.0002091434674548918,5.532895964415127e-06,0.0069447608282681705,1.3942897830326122,0.6971448915163061,True,20,20
2012-06-29,0.0013747128617989943,8.66258306449264e-05,0.00025987749193477915,6.875065924200508e-06,0.0010213344732950883,1.7325166128985279,0.8662583064492639,True,20,20
2012-07-02,0.00013837090540314286,5.311833259680301e-05,0.000159354997790409,4.2157406822859525e-06,-7.831816566635512e-05,1.0623666519360602,0.5311833259680301,True,20,20
2012-07-03,0.00020984500386789467,6.198429593152902e-05,0.000185952887794587,4.919388565994366e-06,-4.3011568424215715e-05,1.2396859186305802,0.6198429593152901,True,20,20
2012-07-05,0.0007235718582646064,4.985036188138821e-05,0.00014955108564416463,3.956377927094302e-06,0.0005202140328119593,0.9970072376277642,0.4985036188138821,True,20,20
2012-07-06,0.0012117261151198067,3.168312475146061e-05,9.504937425438182e-05,2.514533710433381e-06,0.0010824790824035307,0.6336624950292121,0.31683124751460606,True,20,20
2012-07-09,0.00021144053250998632,4.187601161115259e-05,0.00012562803483345776,3.3234929850121095e-06,4.0612993080363863e-05,0.8375202322230517,0.41876011611152586,True,20,20
2012-07-10,0.0009358381959781923,5.385501453066141e-05,0.0001615650435919842,4.2742075024334445e-06,0.0007161439303531132,1.077100290613228,0.538550145306614,True,20,20
2012-07-11,-0.0009451828030971954,5.569159171485081e-05,0.0001670747751445524,6.388455410566604e-06,-0.0011743376253671653,1.1138318342970162,0.5569159171485081,True,20,20
2012-07-12,0.0008719393885242984,5.977344525914881e-05,0.0001793203357774464,2.3170322143340805e-05,0.0006096752853443623,1.195468905182976,0.597734452591488,True,20,20
2012-07-13,0.000904393337800838,6.77910969831116e-05,0.00020337329094933474,5.380245792310443e-06,0.0006278487040760812,1.3558219396622317,0.6779109698311159,True,19,19
2012-07-16,0.0017257166682917422,3.563706791868501e-05,0.000106911203756055,2.8283387237051592e-06,0.0015803400578932969,0.7127413583737001,0.35637067918685006,True,19,19
2012-07-17,0.0008642836590069525,7.549932073375356e-05,0.00022649796220126065,5.992009582043934e-06,0.0005562943664898944,1.5099864146750712,0.7549932073375356,True,19,19
2012-07-18,-4.286701691827861e-05,4.2193835428242204e-05,0.0001265815062847266,3.3487170974795395e-06,-0.00021499107572872696,0.8438767085648441,0.42193835428242205,True,19,19
2012-07-19,-0.0013657309544957627,8.962846301929762e-05,0.0002688853890578928,7.1133700808966355e-06,-0.0017313581766538499,1.7925692603859522,0.8962846301929761,True,19,19
2012-07-20,-0.0016417841007759946,5.498112470232242e-05,0.00016494337410696724,4.363581325581143e-06,-0.0018660721809108654,1.0996224940464483,0.5498112470232241,True,19,19
2012-07-23,0.0005795133425727916,5.1837279050297604e-05,0.0001555118371508928,4.114069765896635e-06,0.00036805015660570456,1.036745581005952,0.518372790502976,True,19,19
2012-07-24,0.0015542028053112087,5.057631317349181e-05,0.0001517289395204754,4.013993109007286e-06,0.0013478835595082343,1.011526263469836,0.505763131734918,True,17,17
2012-07-25,0.00039491945923638815,4.533024764374441e-05,0.0001359907429312332,7.654925501539969e-06,0.0002059435431598706,0.9066049528748881,0.45330247643744404,True,17,17
2012-07-26,0.0013922643197562105,4.0607131672087e-05,0.00012182139501626096,3.222788227943413e-06,0.001226613004839919,0.8121426334417399,0.40607131672086993,True,18,18
2012-07-27,0.0017967583634295307,6.75917107046784e-05,0.0002027751321140352,5.364421484498286e-06,0.001521027099126319,1.351834214093568,0.675917107046784,True,18,18
2012-07-30,9.521945433557449e-05,5.558049064365041e-05,0.0001667414719309512,4.4111500510833645e-06,-0.00013151365829011048,1.111609812873008,0.555804906436504,True,18,18
