date,ic,n
2013-08-29,0.04370478749632392,716
2013-08-30,0.23155488604528193,703
2013-09-03,0.143420688243305,706
2013-09-04,0.1609919126524038,711
2013-09-05,0.3441350008786039,712
2013-09-06,0.1638732196264379,709
2013-09-09,0.12785651667830586,708
2013-09-10,-0.032340869167426886,704
2013-09-11,0.07720066034035221,707
2013-09-12,0.10253074796390227,711
2013-09-13,0.2636402631364359,718
2013-09-16,0.05949752732519051,716
2013-09-17,0.016547384307070246,721
2013-09-18,0.21145698889894113,721
2013-09-19,0.2028027030629807,723
2013-09-20,0.16161419478301378,725
2013-09-23,0.17270100541642108,742
2013-09-24,0.0946557788438929,744
2013-09-25,0.08872644046682834,749
2013-09-26,-0.03503406728503817,751
2013-09-27,-0.10526474604993959,756
2013-09-30,-0.009343782254276645,757
2013-10-01,0.09113027618154443,757
2013-10-02,0.047549762275227093,759
2013-10-03,0.04233406515034332,761
2013-10-04,0.00637135486526442,766
2013-10-07,0.029514032653547982,763
2013-10-08,0.0975824186879017,760
2013-10-09,0.4113921555867331,759
2013-10-10,0.027387901558268275,764
2013-10-11,-0.12878674895810177,763
2013-10-14,0.1593936653097173,759
2013-10-15,0.1640279147584174,748
2013-10-16,-0.0157973594451363,746
2013-10-17,0.272290340142124,748
2013-10-18,0.2442937876561431,747
2013-10-21,0.14673185722692295,740
2013-10-22,-0.10610069920532404,708
2013-10-23,0.03982147310247954,705
2013-10-24,0.2325793618934958,715
2013-10-25,0.16571785906609005,728
2013-10-28,0.05858505650539776,716
2013-10-29,0.14946840754156884,692
2013-10-30,-0.015816794123572446,712
2013-10-31,-0.07652572847977925,734
2013-11-01,0.15710068584490058,757
2013-11-04,-0.09780851094684499,750
2013-11-05,0.12989361313406078,747
2013-11-06,0.1456739450417796,750
2013-11-07,0.10803011514452658,763
2013-11-08,0.05705681003050463,776
2013-11-11,0.07755862116148951,784
2013-11-12,-0.03131719293954773,784
2013-11-13,0.026157798541408643,782
2013-11-14,0.09019808999908263,784
2013-11-15,0.13154644694801446,782
2013-11-18,0.011935306273575108,774
2013-11-19,0.2045416333167101,771
2013-11-20,0.20417216089573872,771
2013-11-21,0.17557332372311635,768
2013-11-22,0.055975755133179254,775
2013-11-25,0.08662216374032682,776
2013-11-26,-0.03599307990953449,772
2013-11-27,0.19063080823766745,772
2013-11-29,-0.023888061977561263,760
2013-12-02,0.0021825856460972615,744
2013-12-03,0.022506443864489637,746
2013-12-04,0.026134363519066537,748
2013-12-05,0.11978097986587027,750
2013-12-06,0.1072920533380899,749
2013-12-09,0.058604663544685826,746
2013-12-10,0.0022066966397849028,750
2013-12-11,0.05679046345878674,755
2013-12-12,0.12266940427632786,754
2013-12-13,-0.012627327837023266,759
2013-12-16,0.024408144966082866,763
2013-12-17,-0.06845372690434888,760
2013-12-18,-0.02245581849107944,760
2013-12-19,0.07539621375897834,762
2013-12-20,0.04064785276246959,762
2013-12-23,0.11954147262143926,782
2013-12-24,0.1267254527518731,786
2013-12-26,0.1196284982194522,782
2013-12-27,-0.035951048186944036,781
2013-12-30,-0.035875612106820005,782
2013-12-31,0.03068213244986994,782
2014-01-02,0.00573326646630423,799
2014-01-03,0.05441092665324949,798
2014-01-06,0.07914161140225913,799
2014-01-07,0.06886122156455825,800
2014-01-08,0.13921819126543614,800
2014-01-09,-0.023352068188338522,804
2014-01-10,0.08196518805021051,805
2014-01-13,0.12418729947459987,800
2014-01-14,0.09810035024889255,803
2014-01-15,-0.026861414339037305,793
2014-01-16,0.05775872393403952,789
2014-01-17,0.1078362278726972,790
2014-01-21,0.08159622464475087,792
2014-01-22,0.0401868176388448,786
2014-01-23,-0.1390348272353611,777
2014-01-24,0.06605478956780723,777
2014-01-27,0.12916133286631343,779
2014-01-28,-0.2541828540525093,768
2014-01-29,0.2313365713734482,768
2014-01-30,-0.29310617560054086,787
2014-01-31,0.0066036139952232575,804
2014-02-03,0.09937854237432031,813
2014-02-04,-0.05638822703363912,803
2014-02-05,0.1371272324076659,808
2014-02-06,0.21996994364113426,817
2014-02-07,0.08532909882492004,827
2014-02-10,0.11513344259757749,826
2014-02-11,0.2520848925311229,814
2014-02-12,-0.17400442047255363,810
2014-02-13,0.09780679513431415,816
2014-02-14,0.19180303282653843,813
2014-02-18,0.04323310792683628,816
2014-02-19,0.11083233060688202,809
2014-02-20,0.21291467610487022,820
2014-02-21,0.017064265371133987,821
2014-02-24,0.06912552574168362,826
2014-02-25,0.09365534614230835,822
2014-02-26,-0.0822055197408157,823
2014-02-27,0.03039304693196841,817
2014-02-28,0.0010608358019334873,820
2014-03-03,0.08413924855318322,828
2014-03-04,0.06216388794440122,831
2014-03-05,0.12127413301276371,836
2014-03-06,0.2640129284176793,837
2014-03-07,0.0035697969910539543,841
2014-03-10,0.03214837899608434,841
2014-03-11,-0.10972665703803859,834
2014-03-12,0.17047147399593016,833
2014-03-13,-0.11433976661519989,835
2014-03-14,0.25894402126670807,839
2014-03-17,0.18876032624972722,839
2014-03-18,0.08612222161481935,836
2014-03-19,-0.02229925953172273,838
2014-03-20,-0.08206511490675032,834
2014-03-21,0.03792458402204235,830
2014-03-24,0.16629923593048349,841
2014-03-25,0.2899481493802864,837
2014-03-26,-0.061853136295031155,838
2014-03-27,-0.0395025088469209,840
2014-03-28,0.31342303924653675,839
2014-03-31,0.27938651520240465,831
2014-04-01,0.2746866098081128,833
2014-04-02,-0.07143817377436452,825
2014-04-03,0.26733284555977294,825
2014-04-04,-0.3224449505186615,826
2014-04-07,0.19735915532537554,831
2014-04-08,0.3086058436261782,832
2014-04-09,-0.018241497016648858,833
2014-04-10,-0.389173590791467,831
2014-04-11,0.3866648447263303,830
2014-04-14,0.22866076853083167,823
2014-04-15,0.35348163536749155,811
2014-04-16,0.10994406047532154,814
2014-04-17,0.15145766156527482,810
2014-04-21,0.2390668159237445,806
2014-04-22,-0.03536034637643354,766
2014-04-23,0.2746697792630505,760
2014-04-24,-0.37100697549449757,773
2014-04-25,0.13922548239474122,792
2014-04-28,0.19053165110880177,785
2014-04-29,-0.2165106695966615,754
2014-04-30,0.017350024802033483,759
2014-05-01,0.26230538319425767,778
2014-05-02,-0.30773560817768497,803
2014-05-05,0.058555781921704506,802
2014-05-06,-0.02520372366331995,792
2014-05-07,-0.023503101423542415,796
2014-05-08,-0.17571443785450622,809
2014-05-09,0.19825093203757882,822
2014-05-12,0.029433264664398384,835
2014-05-13,0.005172882437199001,834
2014-05-14,-0.016610280159989853,834
2014-05-15,0.011369249064080364,834
2014-05-16,-0.07661459915421096,835
2014-05-19,-0.05789942707505755,828
2014-05-20,0.08457989936501015,830
2014-05-21,0.17336877755731647,826
2014-05-22,0.002534146287202803,832
2014-05-23,0.2148621023785675,829
2014-05-27,0.02394975584571784,826
2014-05-28,0.14382839114046078,825
2014-05-29,0.1695156463788194,823
2014-05-30,0.09824429747711297,813
2014-06-02,-0.1603215238683777,803
2014-06-03,-0.11896388248579645,808
2014-06-04,0.11877059489024586,810
2014-06-05,0.2664561296031443,806
2014-06-06,0.0882184976518347,807
2014-06-09,0.08511666483451599,807
2014-06-10,0.06283968455004836,807
2014-06-11,0.06248841979916998,812
2014-06-12,0.10806577767477848,813
2014-06-13,-0.0009027890949377676,815
2014-06-16,0.08388115155573235,809
2014-06-17,0.12002313907917835,808
2014-06-18,0.1704364098008415,808
2014-06-19,-0.0317956725545635,809
2014-06-20,0.032099663640121956,807
2014-06-23,0.03677237396279668,810
2014-06-24,-0.07570709497229286,811
2014-06-25,0.14519081056681135,816
2014-06-26,-0.1162940564689711,816
2014-06-27,0.075547448656675,811
2014-06-30,0.16416216307228218,824
2014-07-01,0.10059089094219043,831
2014-07-02,0.1446488993745013,841
2014-07-03,-0.0028613799557873163,844
2014-07-07,-0.008580341887143014,840
2014-07-08,0.11564040861518093,839
2014-07-09,-0.4935762325927084,839
2014-07-10,0.02058804777093201,832
2014-07-11,0.32797982399273184,822
2014-07-14,-0.014917764807110555,813
2014-07-15,0.2826507883078079,806
2014-07-16,-0.10101286320692743,800
2014-07-17,-0.15993684843244332,805
2014-07-18,-0.15384282472766558,808
2014-07-21,0.21637827605870402,805
2014-07-22,0.06653293842968794,765
2014-07-23,0.09380091947392248,763
2014-07-24,-0.15368757528625496,775
2014-07-25,0.1419427424882902,796
2014-07-28,0.19309292977620507,779
2014-07-29,0.3251320332282375,718
2014-07-30,-0.3230826088187026,712
2014-07-31,0.13150483068360913,742
2014-08-01,0.25245244255640575,786
2014-08-04,-0.19099653628965957,790
2014-08-05,-0.1473533647996302,782
2014-08-06,0.13002889232844653,785
2014-08-07,-0.02256807801572921,799
2014-08-08,0.2676531497849982,812
2014-08-11,-0.06985020962770935,834
2014-08-12,0.09673925501486222,835
2014-08-13,0.08200779255747187,833
2014-08-14,0.2112951924234754,832
2014-08-15,0.2922900347305853,831
2014-08-18,0.1454693414628397,831
2014-08-19,-0.03741608304277637,827
2014-08-20,-0.0014285214221599466,821
2014-08-21,0.009569634833923063,826
2014-08-22,0.15442643938168762,824
2014-08-25,0.18114962938019374,819
2014-08-26,-0.02537385953986359,813
2014-08-27,0.028681611205098156,795
2014-08-28,0.079042215776096,792
2014-08-29,0.10019683810396886,787
2014-09-02,0.10937420789147376,783
2014-09-03,0.12801909680465606,779
2014-09-04,-0.23789289530764557,776
2014-09-05,-0.011843241524476389,773
2014-09-08,0.11986414240815087,762
2014-09-09,-0.012636029206419368,763
2014-09-10,-0.24278781174477604,768
2014-09-11,-0.06667483357203105,771
2014-09-12,-0.14237659154304283,772
2014-09-15,0.031332380786175604,778
2014-09-16,0.05971978993042265,775
2014-09-17,0.005933044339426585,779
2014-09-18,-0.07519290132161593,788
2014-09-19,-0.14455148029834172,788
2014-09-22,-0.0420699241165717,808
2014-09-23,0.002186156174353598,810
2014-09-24,-0.034044659230572615,817
2014-09-25,-0.020727623810500223,821
2014-09-26,-0.38325438010592455,826
2014-09-29,0.06205220625733655,828
2014-09-30,-0.011225110749535968,826
2014-10-01,-0.12628461637288574,831
2014-10-02,0.3218217694309456,837
2014-10-03,0.11178732620566312,845
2014-10-06,-0.32157199277833565,845
2014-10-07,-0.19349210642142448,844
2014-10-08,-0.03743833738441288,840
2014-10-09,-0.4339858405622988,839
2014-10-10,0.047474145486266835,838
2014-10-13,0.3166397070776107,831
2014-10-14,-0.4720615597205703,814
2014-10-15,-0.34595362651357076,811
2014-10-16,0.32215310400561725,818
2014-10-17,-0.12279896791511341,810
2014-10-20,0.32025557361799123,792
2014-10-21,0.09908832211415866,741
2014-10-22,0.20491290537308535,750
2014-10-23,-0.06866796413078713,768
2014-10-24,-0.3306202463591661,790
2014-10-27,0.1580977769696901,754
2014-10-28,0.19667558258432594,677
2014-10-29,-0.1825926356837314,678
2014-10-30,0.17246026758929053,731
2014-10-31,0.08940006630745063,786
2014-11-03,-0.2411008606440267,803
2014-11-04,0.23927848847514546,781
2014-11-05,-0.00964987242323642,793
2014-11-06,-0.0020251073102685977,814
2014-11-07,0.19204759433599988,838
2014-11-10,0.04435834425756263,850
2014-11-11,-0.10240078091505982,849
2014-11-12,0.013384279005510969,853
2014-11-13,0.050081981452349246,854
2014-11-14,-0.1209941620736173,851
2014-11-17,0.1661426353404794,842
2014-11-18,0.08196741237087121,825
2014-11-19,0.09769952496786845,820
2014-11-20,0.36872885427960744,821
2014-11-21,-0.07582019777111472,815
2014-11-24,0.1619605295569466,823
2014-11-25,-0.018028119029054067,822
2014-11-26,-0.17002094332748852,829
2014-11-28,-0.0745287624520047,825
2014-12-01,0.03257047537280977,817
2014-12-02,0.15823887079645071,811
2014-12-03,-0.12099654919777651,799
2014-12-04,0.023654032303311052,813
2014-12-05,-0.28379083268417765,818
2014-12-08,-0.14011132026158166,820
2014-12-09,-0.26418841730459663,818
2014-12-10,-0.04027000393243755,823
2014-12-11,-0.36161383045739837,826
2014-12-12,0.1568513029658995,827
2014-12-15,-0.24302276139871434,827
2014-12-16,-0.016706699020290105,824
2014-12-17,0.4633969130029935,823
2014-12-18,0.12868796692678025,825
2014-12-19,-0.1660950647729597,828
2014-12-22,0.18340074529447215,847
2014-12-23,-0.07197756614237073,848
2014-12-24,0.2479128425311181,846
2014-12-26,0.16834375683647113,844
2014-12-29,-0.06104668233181406,845
2014-12-30,-0.09518853624514995,851
2014-12-31,0.1583784377013815,849
2015-01-02,-0.13385787227407175,861
2015-01-05,0.08852460166963562,853
2015-01-06,0.29792108836455605,854
2015-01-07,0.4337324937743573,851
2015-01-08,0.13547845133604616,857
2015-01-09,-0.13373953675874434,866
2015-01-12,0.26526004971719763,865
2015-01-13,-0.3981365440671818,860
2015-01-14,0.1604297047462011,854
2015-01-15,-0.05116062780573487,844
2015-01-16,-0.027509598794720508,837
2015-01-20,-0.004645089174950185,822
2015-01-21,0.1786462491957338,807
2015-01-22,-0.05303887549285135,802
2015-01-23,0.09825505805446338,794
2015-01-26,-0.14677834572642554,779
2015-01-27,0.010722543387594805,730
2015-01-28,0.07961093904395657,736
2015-01-29,-0.3141273541035474,760
2015-01-30,0.15643161029753427,814
2015-02-02,0.22117372736286517,808
2015-02-03,-0.1982452172615138,766
2015-02-04,-0.00043585796013342,765
2015-02-05,0.1979348040455239,804
2015-02-06,-0.14761770696798318,846
2015-02-09,-0.11788384461697686,843
2015-02-10,-0.012717662342555138,821
2015-02-11,0.18118280876680645,815
2015-02-12,0.2476265118231411,831
2015-02-13,-0.005722660596563366,832
2015-02-17,0.06853168754688249,827
2015-02-18,0.1952879921533968,817
2015-02-19,0.037464583810484724,841
2015-02-20,0.2134718615342923,829
2015-02-23,0.024913598572078775,819
2015-02-24,0.0058088136749969675,803
2015-02-25,0.05799374697925237,809
2015-02-26,0.09447659815163689,823
2015-02-27,0.002667620210692299,835
2015-03-02,0.14146031007482662,849
2015-03-03,0.06904647275944281,846
2015-03-04,0.036271352658957125,851
2015-03-05,-0.17896362287853046,856
2015-03-06,-0.09204446579549601,860
2015-03-09,0.07052435858896733,861
2015-03-10,0.0007185740000729925,859
2015-03-11,0.021003063013471747,861
2015-03-12,-0.12441966739957724,862
2015-03-13,-0.06032645389051692,862
2015-03-16,-0.08500072166237224,857
2015-03-17,-0.06644902099106267,852
2015-03-18,0.07256651617752019,853
2015-03-19,0.11424451189346634,858
2015-03-20,0.05079257419732887,861
2015-03-23,0.0904379195045444,875
2015-03-24,0.1665054818678261,870
2015-03-25,0.009022338519758253,871
2015-03-26,-0.028751122692510823,878
2015-03-27,0.1853913691953729,883
2015-03-30,-0.16608914271675768,881
2015-03-31,0.08396302074399328,878
2015-04-01,0.04231786981851009,878
2015-04-02,-0.07362567935856729,884
2015-04-06,0.15878751874615854,886
2015-04-07,0.17932460673917897,874
2015-04-08,0.07037577612555732,874
2015-04-09,0.04099324875331717,874
2015-04-10,0.13950974576037578,869
2015-04-13,0.13399985971480605,858
2015-04-14,0.23337180109114591,842
2015-04-15,-0.03349751963179758,840
2015-04-16,0.0008860764677647545,841
2015-04-17,0.020533587539044388,818
2015-04-20,0.2088844308110256,802
2015-04-21,0.06180270270114236,738
2015-04-22,0.007157777046337939,738
2015-04-23,0.05580407198724295,769
2015-04-24,0.08720557404991855,784
2015-04-27,0.07116058357958034,767
2015-04-28,0.0822638359526846,685
2015-04-29,0.022467751507276913,685
2015-04-30,0.02995808867171931,723
2015-05-01,0.19674243282754855,792
2015-05-04,-0.01891054814772176,797
2015-05-05,0.16914851202725928,765
2015-05-06,-0.041503410459728766,778
2015-05-07,0.2596154528986648,810
2015-05-08,0.18279638178469587,847
2015-05-11,0.07972125276590206,860
2015-05-12,0.2018973026611951,858
2015-05-13,0.13302661707240396,860
2015-05-14,0.0523150205172819,864
2015-05-15,0.044736259067771574,864
2015-05-18,0.17931684440185605,861
2015-05-19,0.061828970310075435,845
2015-05-20,0.08806230709407438,846
2015-05-21,0.017085043185470657,851
2015-05-22,-0.041925390029888134,850
2015-05-26,0.10719814585253523,849
2015-05-27,-0.04354082578192197,850
2015-05-28,0.00811100726732883,856
2015-05-29,-0.06386060942539294,858
2015-06-01,0.0685009678883234,849
2015-06-02,0.07175367158605332,844
2015-06-03,-0.09202295478339902,848
2015-06-04,-0.18455455774329418,849
2015-06-05,-0.14877506120053507,844
2015-06-08,0.11662485320897144,845
2015-06-09,0.17783078094974414,843
2015-06-10,0.02552093509925714,850
2015-06-11,-0.16646760099634006,853
2015-06-12,-0.07205081651050946,851
2015-06-15,-0.02407537435656265,848
2015-06-16,-0.02567250486573814,848
2015-06-17,0.08281061378994006,844
2015-06-18,-0.02835164326835283,849
2015-06-19,0.1480910704161866,854
2015-06-22,0.13629920228691847,870
2015-06-23,-0.10321276776378069,870
2015-06-24,-0.008293925217185225,873
2015-06-25,-0.02654064604530489,873
2015-06-26,-0.35209964365640695,875
2015-06-29,0.01898349817605995,879
2015-06-30,0.2710045310235433,883
2015-07-01,-0.11550873855071726,885
2015-07-02,-0.3963746814302581,896
2015-07-06,-0.005302772100228645,892
2015-07-07,-0.2537449526617245,893
2015-07-08,0.31420321977265214,897
2015-07-09,0.4048456614997569,900
2015-07-10,0.23523574671426625,898
2015-07-13,-0.07387335624987294,893
2015-07-14,0.03942860599632857,876
2015-07-15,0.14838149523639244,864
2015-07-16,0.07836633819533677,864
2015-07-17,0.1176638627882821,852
2015-07-20,0.03376850819294239,828
2015-07-21,-0.3829570037413594,756
2015-07-22,0.1791938214320344,751
2015-07-23,0.0512455998488207,775
2015-07-24,-0.3055234978737974,806
2015-07-27,0.252240358190625,784
2015-07-28,0.1711061516096844,677
2015-07-29,0.03050591940235348,684
2015-07-30,-0.08815886285281031,729
2015-07-31,0.010905905434660381,790
2015-08-03,0.14547152927042642,797
2015-08-04,0.33416550992765875,767
2015-08-05,0.009300384983268956,785
2015-08-06,-0.11029515902486951,809
2015-08-07,0.29106895294798013,838
2015-08-10,-0.3924797456494977,855
2015-08-11,-0.03018314794641457,849
2015-08-12,0.12265170105163418,855
2015-08-13,0.04180768758694341,861
2015-08-14,-0.09774399665736322,863
2015-08-17,0.06547941256996777,860
2015-08-18,-0.03844660130771785,864
2015-08-19,-0.1497170624443789,861
2015-08-20,-0.12297708437856732,862
2015-08-21,-0.3694846421968317,866
2015-08-24,0.3748391383316544,869
2015-08-25,0.4120650658864975,863
2015-08-26,0.5188643394928188,863
2015-08-27,-0.11917432476701179,868
2015-08-28,0.05971363217783397,874
2015-08-31,-0.20249862937997667,873
2015-09-01,-0.014831819539777037,870
2015-09-02,0.1717129376639825,871
2015-09-03,-0.06592202298806904,869
2015-09-04,0.1607023386739163,868
2015-09-08,0.2923294832117719,865
2015-09-09,-0.09522519466135931,865
2015-09-10,-0.10221734258551574,864
2015-09-11,-0.09226466551603328,867
2015-09-14,0.12539124643172656,867
2015-09-15,0.12335585344272415,863
2015-09-16,0.0531869357423011,862
2015-09-17,-0.057498851664454884,863
2015-09-18,0.16010662118784955,859
2015-09-21,-0.4044714516864602,869
2015-09-22,0.034715308256224174,865
2015-09-23,-0.27568493158595536,866
2015-09-24,0.28278710785460487,857
2015-09-25,-0.33562447116938876,857
2015-09-28,0.017453055315440322,855
2015-09-29,0.4546978562518912,854
2015-09-30,0.02573250281830634,855
2015-10-01,-0.28529934601347784,859
2015-10-02,0.2140143022417776,857
2015-10-05,0.08667190786636828,851
2015-10-06,0.24779370467322712,855
2015-10-07,-0.04593216549063289,857
2015-10-08,0.07081960532363957,866
2015-10-09,0.09559397866841499,868
2015-10-12,-0.18914194365304607,860
2015-10-13,0.06431537630122243,850
2015-10-14,-0.06715014867520672,846
2015-10-15,0.02537198786522899,849
2015-10-16,-0.05623829232219303,833
2015-10-19,0.0552622592375813,802
2015-10-20,0.06295990368899733,753
2015-10-21,0.05031121443108775,739
2015-10-22,0.2709399227816948,770
2015-10-23,-0.15888617325641857,786
2015-10-26,0.08287795361740019,753
2015-10-27,0.04345609911686341,680
2015-10-28,-0.03284896641222297,678
2015-10-29,0.06350937641707723,733
2015-10-30,-0.0844374306564543,788
2015-11-02,-0.06934006504596575,802
2015-11-03,-0.0043513903045114145,761
2015-11-04,0.12041227100983093,766
2015-11-05,0.1670980159249056,785
2015-11-06,0.04225995663232752,820
2015-11-09,-0.06685078397132485,848
2015-11-10,0.06477193429407825,856
2015-11-11,-0.10760215309150212,867
2015-11-12,-0.2071795672364165,866
2015-11-13,-0.033749445745995386,866
2015-11-16,0.09722435862947143,862
2015-11-17,0.1527286382687359,861
2015-11-18,-0.0746096874877523,860
2015-11-19,0.16584982737393889,867
2015-11-20,-0.05558153797903007,855
2015-11-23,0.10760655569456486,859
2015-11-24,-0.13714325098800553,859
2015-11-25,0.1828705514282185,858
2015-11-27,-0.08084788913616611,855
2015-11-30,0.0026314333119066852,831
2015-12-01,0.11314238887781661,830
2015-12-02,0.11596242089232561,833
2015-12-03,-0.2187579942993965,841
2015-12-04,0.03717837674608517,846
2015-12-07,-0.2822104022923468,844
2015-12-08,0.060407570501833104,842
2015-12-09,-0.12820513426009522,848
2015-12-10,-0.2695319206178327,849
2015-12-11,-0.14213817365223574,849
2015-12-14,0.3288761766843624,852
2015-12-15,0.20480569159169706,853
2015-12-16,0.1374123351647506,854
2015-12-17,-0.11338659950266977,855
2015-12-18,0.08127283942193297,861
2015-12-21,0.13185093814809917,879
2015-12-22,0.3302084174102347,882
2015-12-23,0.05481880445740139,886
2015-12-24,-0.2114782588883434,889
2015-12-28,0.18294226618554651,887
2015-12-29,-0.2533785662104604,890
2015-12-30,-0.16220151442158912,885
2015-12-31,-0.1545083638177504,879
2016-01-04,0.04361057216271205,890
2016-01-05,-0.10684052150292966,891
2016-01-06,0.05505511563277809,886
2016-01-07,0.12451456711030685,890
2016-01-08,0.18592194490680514,892
2016-01-11,0.24834465457367025,897
2016-01-12,0.28804577156584815,900
2016-01-13,0.1240911939495042,887
2016-01-14,-0.5215591790311875,880
2016-01-15,0.11259728178810866,866
2016-01-19,-0.22770763103767017,851
2016-01-20,0.12301058795938925,850
2016-01-21,0.008517515696545661,843
2016-01-22,0.12826053665230433,845
2016-01-25,-0.09466400323712847,834
2016-01-26,0.0911375840540521,769
2016-01-27,-0.1661115092076833,769
2016-01-28,0.05551538455046864,790
2016-01-29,-0.02557858827136135,834
2016-02-01,0.12612591146722396,826
2016-02-02,-0.18421701679429808,776
2016-02-03,-0.007029624138437545,774
2016-02-04,-0.047795787068162184,816
2016-02-05,0.11776809555797196,847
2016-02-08,0.16639562106271397,857
2016-02-09,0.18519365363585813,828
2016-02-10,0.0373461112059102,832
2016-02-11,-0.1269612557539014,848
2016-02-12,0.16716525425867382,863
2016-02-16,0.13868536751206664,848
2016-02-17,-0.01928442556415552,835
2016-02-18,0.06980326654101811,848
2016-02-19,-0.005478759419355726,859
2016-02-22,-0.054396079952453366,857
2016-02-23,0.2000598251494574,827
2016-02-24,0.0675591889474472,813
2016-02-25,-0.09107693844826638,831
2016-02-26,-0.005192539830599494,851
2016-02-29,0.016853295503832712,876
2016-03-01,-0.021960171600565764,874
2016-03-02,-0.04366283560667349,882
2016-03-03,-0.030239235649494104,891
2016-03-04,-0.06093909444750486,890
2016-03-07,0.008010992930679783,894
2016-03-08,-0.21602558434580968,891
2016-03-09,0.056777945661639066,895
2016-03-10,0.1738486606633759,893
2016-03-11,-0.035100379151989256,887
2016-03-14,0.15902172149740665,885
2016-03-15,0.021499695896131255,885
2016-03-16,-0.029528507213724468,890
2016-03-17,0.10408123676460006,889
2016-03-18,-0.04487906679308478,891
2016-03-21,0.11424789393156684,892
2016-03-22,0.15164916981033363,883
2016-03-23,0.2770763983492554,886
2016-03-24,-0.02898148633986931,890
2016-03-28,0.2270706259804132,890
2016-03-29,0.05424826340176755,889
2016-03-30,0.060866432000020836,891
2016-03-31,0.026112989868328475,895
2016-04-01,0.08334465233488161,896
2016-04-04,0.05677959563352225,890
2016-04-05,0.02909899986784649,885
2016-04-06,0.06252128614058998,886
2016-04-07,-0.2574295038892268,891
2016-04-08,0.24182891553663327,890
2016-04-11,0.13253540381851472,892
2016-04-12,0.13048968921701976,882
2016-04-13,0.1141565654823126,883
2016-04-14,0.06330134988395955,880
2016-04-15,0.13171930943643137,858
2016-04-18,0.046073262331103544,834
2016-04-19,0.11587807653452384,778
2016-04-20,-0.03448358712543888,775
2016-04-21,-0.04212064109165251,797
2016-04-22,0.06112777537319738,812
2016-04-25,-0.04135487484856008,780
2016-04-26,-0.02481973201874703,687
2016-04-27,0.046360904925997794,668
2016-04-28,-0.02917153361191512,729
2016-04-29,0.020131157803803756,780
2016-05-02,-0.16687842618383347,797
2016-05-03,-0.07547319690029677,749
2016-05-04,0.16500859774076987,750
2016-05-05,-0.2770757620106914,778
2016-05-06,-0.0019069546481756243,822
2016-05-09,0.010663644889958662,860
2016-05-10,-0.0292602463895576,871
2016-05-11,0.043280898594464816,880
2016-05-12,-0.060515371202697954,885
2016-05-13,0.13674947530585507,891
2016-05-16,0.08561634944879841,884
2016-05-17,0.002098618910541761,873
2016-05-18,0.054985267446885186,870
2016-05-19,0.014731701246206914,878
2016-05-20,-0.07888788274022157,884
2016-05-23,-0.059504475689361264,884
2016-05-24,0.11485616888813097,867
2016-05-25,0.14578148877890615,866
2016-05-26,0.054805773282179164,868
2016-05-27,0.09787606591396766,876
2016-05-31,0.04785280852461789,870
2016-06-01,0.1622107304974087,869
2016-06-02,-0.054783969310762404,875
2016-06-03,0.022537680873114082,873
2016-06-06,0.1445305341430128,869
2016-06-07,-0.028413494154502075,860
2016-06-08,-0.10547234072239477,858
2016-06-09,0.04546895814219385,864
2016-06-10,-0.008162043080532254,866
2016-06-13,0.09461403649962097,871
2016-06-14,0.06481944989175518,869
2016-06-15,-0.16099055315016,864
2016-06-16,-0.0493247778383218,859
2016-06-17,0.2286392961160921,859
2016-06-20,0.22826844976237057,874
2016-06-21,-0.0007389175967977713,872
2016-06-22,0.17049445703979368,875
2016-06-23,-0.42802442233193555,876
2016-06-24,0.4217027860397984,879
2016-06-27,0.1559782948015193,902
2016-06-28,0.40501973749846965,900
2016-06-29,0.08925153036026487,902
2016-06-30,-0.04648409900168088,908
2016-07-01,-0.2439090353530914,917
2016-07-05,-0.021152387781461345,920
2016-07-06,0.11906697701784122,921
2016-07-07,-0.013251926603853803,925
2016-07-08,0.1266670401660839,922
2016-07-11,0.25418016891746237,924
2016-07-12,-0.06759012286670846,918
2016-07-13,0.00523273887487725,917
2016-07-14,0.10002409223468281,911
2016-07-15,0.09070359970985463,887
2016-07-18,0.027377791169353464,867
2016-07-19,0.1388254634921999,812
2016-07-20,0.08656003524448443,800
2016-07-21,0.20145147278171419,814
2016-07-22,-0.02015993792140944,823
2016-07-25,0.06497246141167784,789
2016-07-26,0.08248479298203039,689
2016-07-27,0.14179067388597638,680
2016-07-28,0.11624628903916026,734
2016-07-29,0.05757537998441391,794
2016-08-01,-0.07579695869423848,802
2016-08-02,-0.07015327284396847,750
2016-08-03,0.016723977188431046,759
2016-08-04,-0.10411296426691058,795
2016-08-05,0.037603821568335215,838
2016-08-08,0.14883961533318105,852
2016-08-09,-0.015321482152063692,853
2016-08-10,0.21331715185350283,871
2016-08-11,-0.11567177630578,883
2016-08-12,-0.04129529377269311,883
2016-08-15,0.08037147134024213,867
2016-08-16,0.06385506893648475,861
2016-08-17,-0.03355916844097951,864
2016-08-18,0.009505227104221957,875
2016-08-19,0.1752130652526851,886
2016-08-22,-0.0012756974119026239,887
2016-08-23,0.026831865363413792,876
2016-08-24,0.052135127247430364,877
2016-08-25,0.01353949906940615,875
2016-08-26,0.028816580796148707,884
2016-08-29,-0.08193784897705181,870
2016-08-30,0.0235007072818101,863
2016-08-31,0.003099271758474679,856
2016-09-01,-0.029065993505469755,863
2016-09-02,0.038561952341249546,851
2016-09-06,0.09008609026434868,849
